,id_employee,age,genre,revenu_mensuel,statut_marital,departement,poste,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,nombre_employee_sous_responsabilite,distance_domicile_travail,niveau_education,domaine_etude,ayant_enfants,frequence_deplacement,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel
499,677,33,1,7104,Divorcé(e),Commercial,Cadre Commercial,0,6,5,0,3,3,2,3,4,3,3,0,0.12,0,0,3,1,8,4,Marketing,0,Occasionnel,1,2
500,679,32,0,6322,Marié(e),Consulting,Assistant de Direction,1,6,6,4,1,3,2,4,4,2,3,1,0.12,0,1,2,1,9,4,Infra & Cloud,0,Occasionnel,0,5
501,680,30,0,2083,Divorcé(e),Consulting,Assistant de Direction,1,1,1,0,3,3,1,3,3,3,4,0,0.2,0,1,2,1,3,3,Transformation Digitale,0,Frequent,0,0
502,682,53,0,8381,Célibataire,Commercial,Cadre Commercial,7,18,14,7,4,3,2,1,4,4,4,0,0.2,0,0,2,1,1,1,Transformation Digitale,0,Occasionnel,8,10
503,683,34,1,2691,Marié(e),Consulting,Assistant de Direction,1,10,10,9,2,3,1,4,4,2,3,0,0.12,0,1,4,1,1,5,Infra & Cloud,0,Occasionnel,8,8
504,684,45,0,4286,Marié(e),Commercial,Cadre Commercial,2,5,1,1,1,3,2,1,4,3,3,0,0.14,1,2,4,1,26,4,Infra & Cloud,0,Frequent,0,0
505,686,26,0,2659,Marié(e),Consulting,Consultant,1,3,3,2,3,3,1,4,3,3,3,1,0.13,0,1,2,1,6,3,Infra & Cloud,0,Occasionnel,0,2
506,689,37,1,9434,Marié(e),Consulting,Tech Lead,1,10,10,7,3,3,3,3,3,3,3,0,0.15,0,1,2,1,3,3,Autre,0,Occasionnel,7,8
507,690,29,0,5561,Marié(e),Commercial,Cadre Commercial,1,6,6,0,2,3,2,3,1,2,3,0,0.14,0,1,5,1,3,2,Transformation Digitale,0,Occasionnel,1,2
508,691,35,1,6646,Célibataire,Consulting,Assistant de Direction,1,17,17,11,2,1,2,4,2,3,3,0,0.13,0,0,3,1,6,4,Infra & Cloud,0,Occasionnel,11,8
509,692,33,1,7725,Divorcé(e),Consulting,Manager,3,15,13,11,3,3,2,4,3,1,4,0,0.23,0,1,2,1,6,3,Infra & Cloud,0,Frequent,4,7
510,698,54,1,10725,Marié(e),Ressources Humaines,Ressources Humaines,2,16,9,7,3,3,3,2,3,4,3,0,0.15,0,1,1,1,19,4,Transformation Digitale,0,Occasionnel,7,1
511,699,36,1,8847,Divorcé(e),Consulting,Tech Lead,2,13,3,2,2,2,2,2,3,3,3,1,0.11,0,1,2,1,9,2,Transformation Digitale,0,Occasionnel,0,2
512,700,27,1,2045,Célibataire,Consulting,Assistant de Direction,0,5,4,2,1,2,1,4,4,3,3,0,0.13,0,0,0,1,3,4,Transformation Digitale,0,Occasionnel,1,1
513,701,20,1,1009,Célibataire,Consulting,Assistant de Direction,1,1,1,0,4,3,1,3,4,3,3,1,0.11,1,0,5,1,10,1,Transformation Digitale,0,Occasionnel,1,1
514,702,33,1,3348,Célibataire,Consulting,Assistant de Direction,1,10,10,8,1,3,1,1,1,3,3,1,0.11,1,0,3,1,3,3,Infra & Cloud,0,Frequent,9,7
515,704,35,1,1281,Marié(e),Consulting,Consultant,1,1,1,0,3,2,1,3,3,3,3,0,0.18,0,2,3,1,3,3,Infra & Cloud,0,Aucun,0,0
516,705,23,1,2819,Marié(e),Consulting,Assistant de Direction,2,5,3,2,1,4,1,1,1,4,3,0,0.16,0,1,3,1,4,3,Transformation Digitale,0,Occasionnel,0,2
517,707,25,1,4851,Marié(e),Commercial,Cadre Commercial,0,4,3,2,4,4,2,2,3,3,4,0,0.22,0,1,4,1,8,3,Infra & Cloud,0,Occasionnel,1,2
518,709,38,0,4028,Célibataire,Commercial,Cadre Commercial,0,8,7,7,4,2,2,4,1,3,4,0,0.2,0,0,2,1,7,4,Marketing,0,Occasionnel,0,5
519,710,29,1,2720,Divorcé(e),Consulting,Assistant de Direction,1,10,10,7,2,1,1,4,4,3,3,0,0.18,0,1,5,1,1,4,Infra & Cloud,0,Frequent,2,8
520,712,48,1,8120,Marié(e),Commercial,Cadre Commercial,3,12,2,2,2,4,2,2,4,3,3,0,0.12,0,0,3,1,2,1,Marketing,0,Occasionnel,2,2
521,714,27,0,4647,Divorcé(e),Commercial,Cadre Commercial,1,6,6,5,4,4,2,4,2,3,4,1,0.2,0,2,3,1,3,1,Transformation Digitale,0,Frequent,0,4
522,715,37,1,4680,Célibataire,Consulting,Assistant de Direction,3,4,1,0,4,4,1,4,1,3,3,0,0.17,0,0,2,1,10,2,Infra & Cloud,0,Occasionnel,0,0
523,716,50,1,3221,Marié(e),Consulting,Consultant,1,20,20,8,4,4,1,3,3,3,3,1,0.11,0,3,3,1,28,1,Transformation Digitale,0,Occasionnel,3,8
524,717,34,0,8621,Célibataire,Consulting,Manager,1,9,8,7,4,2,3,2,2,4,3,0,0.14,0,0,3,1,9,3,Transformation Digitale,0,Occasionnel,7,7
525,720,24,0,4577,Célibataire,Commercial,Cadre Commercial,9,4,2,2,1,3,2,3,1,3,3,0,0.14,1,0,3,1,3,2,Infra & Cloud,0,Occasionnel,2,0
526,721,39,0,4553,Célibataire,Consulting,Manager,1,20,20,7,4,2,2,3,1,3,3,0,0.11,0,0,4,1,2,4,Entrepreunariat,0,Occasionnel,11,10
527,722,32,1,5396,Célibataire,Commercial,Cadre Commercial,1,10,10,7,4,3,2,4,4,2,3,0,0.12,0,0,2,1,10,3,Marketing,0,Occasionnel,0,8
528,723,50,1,6796,Marié(e),Commercial,Cadre Commercial,3,18,4,3,2,3,2,3,1,3,3,1,0.14,1,1,4,1,8,2,Entrepreunariat,0,Frequent,1,3
529,724,38,0,7625,Célibataire,Consulting,Manager,0,10,9,7,2,4,2,4,3,2,3,0,0.13,0,0,4,1,1,4,Infra & Cloud,0,Occasionnel,1,8
530,725,27,0,7412,Marié(e),Consulting,Tech Lead,1,9,9,7,3,3,3,1,4,3,3,0,0.11,0,0,3,1,1,2,Infra & Cloud,0,Occasionnel,0,7
531,727,32,0,11159,Célibataire,Consulting,Directeur Technique,3,10,7,7,3,3,3,4,4,3,3,0,0.15,0,0,6,1,3,2,Infra & Cloud,0,Occasionnel,7,7
532,728,47,1,4960,Célibataire,Commercial,Cadre Commercial,2,20,7,7,4,3,2,1,4,3,3,0,0.12,0,0,2,1,14,4,Marketing,0,Occasionnel,1,7
533,729,40,1,10475,Marié(e),Commercial,Cadre Commercial,5,20,18,13,4,2,3,1,3,3,4,1,0.21,0,1,2,1,5,4,Infra & Cloud,0,Frequent,1,12
534,730,53,1,14814,Marié(e),Consulting,Directeur Technique,3,32,5,1,3,4,4,3,3,3,3,0,0.19,0,0,3,1,7,3,Infra & Cloud,0,Occasionnel,1,3
535,731,41,1,19141,Divorcé(e),Ressources Humaines,Senior Manager,3,23,21,6,2,2,5,4,2,2,3,0,0.15,0,3,2,1,10,4,Ressources Humaines,0,Occasionnel,12,6
536,732,60,1,5405,Célibataire,Commercial,Cadre Commercial,8,10,2,2,1,3,2,1,4,3,3,0,0.14,0,0,1,1,16,4,Marketing,0,Occasionnel,2,2
537,733,27,1,8793,Divorcé(e),Consulting,Tech Lead,1,9,9,7,4,3,3,1,3,2,4,0,0.21,0,2,4,1,10,2,Infra & Cloud,0,Frequent,1,7
538,734,41,1,19189,Marié(e),Ressources Humaines,Senior Manager,1,22,22,7,4,2,5,3,2,3,3,0,0.12,0,1,3,1,1,3,Ressources Humaines,0,Occasionnel,2,10
539,738,50,1,3875,Marié(e),Commercial,Représentant Commercial,7,4,2,2,4,3,1,2,4,3,3,0,0.15,0,1,2,1,8,4,Marketing,0,Occasionnel,2,2
540,741,28,0,2216,Célibataire,Consulting,Assistant de Direction,7,10,7,7,1,1,1,2,4,3,3,1,0.13,1,0,4,1,1,2,Infra & Cloud,0,Occasionnel,3,7
541,742,36,0,11713,Marié(e),Consulting,Directeur Technique,9,10,8,7,1,4,3,1,1,3,3,0,0.14,0,1,2,1,8,3,Infra & Cloud,0,Aucun,0,5
542,743,38,0,7861,Célibataire,Consulting,Tech Lead,4,10,1,0,3,3,3,3,4,4,3,1,0.14,0,0,4,1,1,3,Infra & Cloud,0,Occasionnel,0,0
543,744,44,1,3708,Célibataire,Consulting,Consultant,2,9,5,2,1,1,1,3,3,3,3,0,0.14,0,0,5,1,24,3,Transformation Digitale,0,Aucun,1,4
544,746,47,0,13770,Divorcé(e),Commercial,Cadre Commercial,9,28,22,2,4,3,4,3,4,2,3,1,0.12,0,2,2,1,3,3,Transformation Digitale,0,Frequent,11,13
545,747,30,1,5304,Divorcé(e),Commercial,Cadre Commercial,7,10,8,7,3,3,2,4,4,2,4,0,0.23,0,1,2,1,27,5,Marketing,0,Occasionnel,7,7
546,749,29,1,2642,Célibataire,Commercial,Représentant Commercial,1,1,1,0,3,3,1,3,3,3,3,0,0.11,0,0,6,1,10,3,Infra & Cloud,0,Occasionnel,0,0
547,752,42,1,2759,Divorcé(e),Consulting,Assistant de Direction,6,7,2,2,3,4,1,3,4,3,3,1,0.12,1,0,2,1,19,3,Transformation Digitale,0,Frequent,2,2
548,754,43,1,6804,Marié(e),Commercial,Cadre Commercial,3,7,2,2,4,2,2,4,3,3,3,0,0.18,0,1,5,1,15,3,Infra & Cloud,0,Frequent,2,2
549,757,34,0,6142,Célibataire,Consulting,Manager,3,10,5,1,2,3,2,3,4,3,3,0,0.11,0,0,2,1,8,2,Transformation Digitale,0,Occasionnel,4,3
550,758,23,1,2500,Marié(e),Consulting,Consultant,1,5,4,3,2,3,1,1,4,4,3,0,0.14,0,1,2,1,9,1,Transformation Digitale,0,Occasionnel,0,2
551,760,39,0,6389,Marié(e),Ressources Humaines,Ressources Humaines,9,12,8,3,3,4,2,2,3,1,3,0,0.15,0,1,3,1,3,3,Ressources Humaines,0,Occasionnel,3,6
552,762,56,1,11103,Marié(e),Consulting,Manager,7,30,10,7,3,3,4,4,3,2,3,0,0.11,0,0,1,1,9,3,Transformation Digitale,0,Occasionnel,1,1
553,763,40,0,2342,Célibataire,Consulting,Assistant de Direction,0,5,4,2,4,2,1,4,4,2,4,1,0.2,0,0,2,1,2,1,Transformation Digitale,0,Occasionnel,2,3
554,764,27,0,6811,Célibataire,Consulting,Manager,8,9,7,6,4,2,2,1,1,1,3,0,0.19,0,0,2,1,7,3,Transformation Digitale,0,Occasionnel,0,7
555,766,29,1,2297,Divorcé(e),Commercial,Représentant Commercial,1,2,2,2,4,3,1,2,4,3,3,0,0.14,0,2,2,1,10,3,Marketing,0,Occasionnel,2,2
556,769,53,1,2450,Célibataire,Consulting,Consultant,2,19,2,2,4,3,2,4,4,3,3,0,0.17,0,0,4,1,6,3,Infra & Cloud,0,Occasionnel,2,2
557,771,35,0,5093,Divorcé(e),Consulting,Manager,2,16,1,0,4,3,2,1,1,4,3,0,0.11,0,1,2,1,2,4,Infra & Cloud,0,Aucun,0,0
558,772,32,1,5309,Marié(e),Consulting,Consultant,1,10,10,8,1,3,2,4,4,3,3,0,0.15,0,2,2,1,24,4,Infra & Cloud,0,Frequent,4,7
559,773,38,1,3057,Marié(e),Consulting,Assistant de Direction,6,6,1,0,4,3,1,3,2,1,3,1,0.13,0,1,0,1,2,5,Transformation Digitale,0,Occasionnel,0,1
560,775,34,0,5121,Divorcé(e),Consulting,Tech Lead,3,7,0,0,2,3,2,1,3,3,3,0,0.14,0,1,3,1,8,5,Infra & Cloud,0,Occasionnel,0,0
561,776,52,1,16856,Marié(e),Commercial,Senior Manager,1,34,34,6,3,2,4,1,1,4,3,0,0.11,0,0,3,1,3,4,Marketing,0,Occasionnel,1,16
562,780,33,1,2686,Célibataire,Consulting,Assistant de Direction,1,10,10,9,4,3,1,4,3,2,3,1,0.13,1,0,2,1,1,4,Autre,0,Occasionnel,7,8
563,781,25,0,6180,Célibataire,Commercial,Cadre Commercial,1,6,6,5,3,3,2,4,2,2,4,0,0.23,0,0,5,1,26,1,Transformation Digitale,0,Occasionnel,1,4
564,783,45,1,6632,Célibataire,Commercial,Représentant Commercial,0,9,8,7,2,1,2,3,1,3,3,0,0.13,0,0,3,1,2,2,Entrepreunariat,0,Occasionnel,3,1
565,784,23,1,3505,Célibataire,Consulting,Assistant de Direction,1,2,2,2,1,4,1,3,4,3,3,0,0.18,0,0,3,1,10,1,Transformation Digitale,0,Occasionnel,0,2
566,785,47,0,6397,Célibataire,Commercial,Cadre Commercial,4,8,5,4,2,4,2,3,4,3,3,1,0.12,1,0,2,1,27,2,Infra & Cloud,0,Frequent,1,3
567,786,34,1,6274,Célibataire,Commercial,Cadre Commercial,1,6,6,5,4,3,2,4,3,3,4,0,0.22,0,0,5,1,2,3,Autre,0,Occasionnel,1,4
568,787,55,1,19859,Marié(e),Consulting,Senior Manager,5,24,5,2,4,3,5,1,4,3,3,1,0.13,1,1,2,1,2,3,Transformation Digitale,0,Occasionnel,1,4
569,789,36,1,7587,Célibataire,Commercial,Cadre Commercial,1,10,10,7,1,2,3,1,2,3,3,0,0.15,0,0,1,1,8,4,Infra & Cloud,0,Aucun,0,9
570,791,52,1,4258,Marié(e),Consulting,Assistant de Direction,0,5,4,3,4,3,1,4,1,3,3,0,0.18,0,1,3,1,19,4,Transformation Digitale,0,Aucun,1,2
571,792,26,0,4364,Divorcé(e),Consulting,Consultant,3,5,2,2,1,1,1,4,1,3,3,0,0.14,0,1,2,1,1,2,Infra & Cloud,0,Frequent,2,0
572,793,29,0,4335,Marié(e),Consulting,Manager,4,11,8,7,2,3,2,3,1,2,3,0,0.12,0,1,3,1,27,3,Transformation Digitale,0,Occasionnel,1,1
573,796,26,1,5326,Célibataire,Commercial,Cadre Commercial,6,6,4,3,4,2,2,1,3,2,3,0,0.17,1,0,2,1,8,3,Entrepreunariat,0,Occasionnel,1,2
574,797,34,0,3280,Célibataire,Consulting,Assistant de Direction,2,10,4,2,2,4,1,4,3,3,3,0,0.16,0,0,2,1,1,4,Infra & Cloud,0,Occasionnel,1,3
575,799,54,0,5485,Divorcé(e),Consulting,Tech Lead,9,9,5,3,4,3,2,1,2,3,3,1,0.11,0,2,4,1,19,4,Transformation Digitale,0,Occasionnel,1,4
576,800,27,1,4342,Marié(e),Commercial,Cadre Commercial,0,5,4,2,3,3,2,4,2,3,3,0,0.19,0,1,3,1,8,1,Marketing,0,Frequent,1,1
577,802,37,0,2782,Divorcé(e),Consulting,Assistant de Direction,0,6,5,3,4,3,1,1,2,2,3,1,0.13,0,2,3,1,10,1,Infra & Cloud,0,Occasionnel,4,3
578,803,38,0,5980,Célibataire,Consulting,Tech Lead,6,17,15,7,1,4,2,1,4,3,3,1,0.12,0,0,2,1,2,4,Infra & Cloud,0,Frequent,4,12
579,804,34,0,4381,Célibataire,Consulting,Assistant de Direction,1,6,6,5,3,2,1,1,3,3,3,0,0.11,0,0,3,1,2,4,Transformation Digitale,0,Occasionnel,1,3
580,805,35,0,2572,Marié(e),Commercial,Représentant Commercial,1,3,3,2,1,3,1,4,2,2,3,0,0.16,0,1,1,1,8,4,Infra & Cloud,0,Occasionnel,0,2
581,806,30,1,3833,Marié(e),Consulting,Consultant,3,7,2,2,4,1,1,3,3,3,4,0,0.21,0,2,2,1,1,3,Infra & Cloud,0,Occasionnel,0,2
582,807,40,0,4244,Marié(e),Consulting,Manager,1,8,8,7,3,4,2,2,4,3,4,0,0.24,0,1,2,1,2,2,Transformation Digitale,0,Frequent,3,7
583,808,34,0,6500,Marié(e),Commercial,Cadre Commercial,5,6,3,2,3,3,2,1,2,3,3,0,0.17,0,1,1,1,8,2,Infra & Cloud,0,Occasionnel,1,2
584,809,42,1,18430,Divorcé(e),Consulting,Senior Manager,1,24,24,7,2,3,5,4,2,2,3,0,0.13,0,1,4,1,8,3,Infra & Cloud,0,Frequent,14,9
585,811,23,1,1601,Marié(e),Consulting,Consultant,1,1,0,0,3,4,1,1,3,3,4,1,0.21,1,2,2,1,6,3,Infra & Cloud,0,Occasionnel,0,0
586,812,24,1,2694,Divorcé(e),Consulting,Consultant,1,1,1,0,3,2,1,2,3,3,3,0,0.11,0,3,4,1,9,3,Infra & Cloud,0,Aucun,0,0
587,813,52,0,3149,Marié(e),Consulting,Consultant,8,9,5,2,4,3,2,3,2,3,4,0,0.2,0,1,3,1,11,4,Infra & Cloud,0,Occasionnel,1,4
588,815,50,1,17639,Marié(e),Consulting,Directeur Technique,5,30,4,3,3,3,4,3,4,3,3,0,0.16,0,0,3,1,2,3,Transformation Digitale,0,Occasionnel,0,3
589,816,29,0,2319,Marié(e),Consulting,Consultant,1,1,1,0,2,2,1,1,4,3,3,1,0.11,1,1,1,1,1,2,Infra & Cloud,0,Occasionnel,0,0
590,817,33,1,11691,Marié(e),Consulting,Directeur Technique,0,14,13,9,3,3,3,3,4,4,3,0,0.11,0,0,3,1,7,3,Transformation Digitale,0,Occasionnel,3,7
591,819,33,0,5324,Célibataire,Commercial,Cadre Commercial,5,6,3,2,1,3,2,1,3,3,3,0,0.15,1,0,3,1,16,3,Marketing,0,Occasionnel,0,2
592,820,47,0,16752,Marié(e),Consulting,Senior Manager,1,26,26,14,3,3,4,4,3,2,3,1,0.11,0,1,3,1,2,2,Autre,0,Occasionnel,3,0
593,823,36,0,5228,Marié(e),Consulting,Tech Lead,0,10,9,7,3,3,2,2,1,3,3,0,0.15,0,1,2,1,1,3,Autre,0,Occasionnel,0,5
594,824,29,1,2700,Marié(e),Consulting,Assistant de Direction,1,10,10,7,3,4,1,3,3,3,4,0,0.24,0,1,3,1,23,2,Infra & Cloud,0,Occasionnel,0,7
595,825,58,1,19246,Célibataire,Consulting,Directeur Technique,7,40,31,15,4,3,5,2,4,3,3,1,0.12,1,0,2,1,2,4,Infra & Cloud,0,Occasionnel,13,8
596,826,35,0,2506,Célibataire,Consulting,Assistant de Direction,3,7,2,2,4,4,1,3,3,3,3,0,0.13,0,0,0,1,1,4,Infra & Cloud,0,Occasionnel,2,2
597,827,42,0,6062,Marié(e),Consulting,Tech Lead,9,8,4,3,4,2,2,4,4,3,3,1,0.13,0,1,4,1,1,2,Infra & Cloud,0,Occasionnel,0,2
598,828,28,1,4382,Célibataire,Consulting,Assistant de Direction,6,5,2,2,3,3,1,3,4,2,3,0,0.17,1,0,3,1,2,4,Transformation Digitale,0,Occasionnel,2,1
599,829,36,1,2143,Marié(e),Ressources Humaines,Ressources Humaines,4,8,5,2,3,3,1,2,2,3,3,0,0.13,0,1,2,1,13,3,Ressources Humaines,0,Occasionnel,0,4
600,830,32,0,6162,Marié(e),Consulting,Tech Lead,1,14,14,13,3,2,2,3,3,3,3,0,0.12,0,1,3,1,4,3,Infra & Cloud,0,Occasionnel,6,8
601,832,40,1,5094,Célibataire,Consulting,Consultant,6,10,1,0,1,2,2,3,4,3,3,0,0.14,0,0,6,1,16,4,Transformation Digitale,0,Frequent,0,0
602,833,30,0,6877,Célibataire,Consulting,Tech Lead,5,12,0,0,3,2,2,4,2,2,4,1,0.24,0,0,4,1,2,3,Transformation Digitale,0,Occasionnel,0,0
603,834,45,0,2274,Célibataire,Consulting,Assistant de Direction,1,1,1,0,2,2,1,3,4,3,3,0,0.14,0,0,3,1,2,3,Infra & Cloud,0,Occasionnel,0,0
604,836,42,1,4434,Marié(e),Consulting,Tech Lead,1,10,9,8,2,3,2,2,4,2,3,0,0.13,0,1,3,1,29,3,Infra & Cloud,0,Occasionnel,7,8
605,837,38,1,6288,Divorcé(e),Consulting,Manager,2,13,4,3,1,2,2,1,3,2,3,0,0.15,0,1,3,1,12,3,Infra & Cloud,0,Frequent,1,2
606,838,34,0,2553,Célibataire,Consulting,Assistant de Direction,1,6,5,2,3,2,1,4,3,3,3,0,0.16,0,0,3,1,16,4,Infra & Cloud,0,Frequent,1,3
607,840,49,0,7654,Marié(e),Commercial,Cadre Commercial,1,9,9,8,3,3,3,4,1,4,3,0,0.18,1,2,3,1,11,3,Marketing,0,Occasionnel,7,7
608,842,55,1,5160,Célibataire,Commercial,Cadre Commercial,4,12,9,7,3,3,2,4,3,2,3,0,0.16,1,0,3,1,2,1,Transformation Digitale,0,Occasionnel,7,3
609,843,43,1,17159,Marié(e),Consulting,Directeur Technique,6,22,4,1,2,3,4,1,3,3,4,0,0.24,0,1,3,1,14,2,Infra & Cloud,0,Occasionnel,1,0
610,844,27,1,12808,Divorcé(e),Consulting,Directeur Technique,1,9,9,8,3,2,3,4,2,3,3,1,0.16,0,1,3,1,5,1,Entrepreunariat,0,Occasionnel,0,8
611,845,35,1,10221,Célibataire,Consulting,Tech Lead,3,17,8,5,3,3,3,3,2,4,4,0,0.21,0,0,3,1,7,3,Autre,0,Occasionnel,1,6
612,846,28,0,4779,Marié(e),Commercial,Cadre Commercial,1,8,8,7,2,3,2,2,1,3,4,1,0.2,0,0,2,1,2,4,Marketing,0,Occasionnel,7,5
613,847,34,1,3737,Marié(e),Ressources Humaines,Ressources Humaines,0,4,3,2,3,3,1,4,3,1,3,0,0.19,0,1,1,1,3,2,Ressources Humaines,0,Occasionnel,0,2
614,848,26,0,2366,Marié(e),Consulting,Assistant de Direction,1,8,8,7,3,2,1,3,1,3,3,1,0.14,1,1,2,1,5,2,Transformation Digitale,0,Frequent,1,7
615,850,27,1,1706,Marié(e),Consulting,Assistant de Direction,1,0,0,0,4,3,1,4,3,2,3,0,0.11,0,3,6,1,3,3,Transformation Digitale,0,Aucun,0,0
616,851,51,0,16307,Marié(e),Commercial,Senior Manager,2,29,20,6,1,3,4,3,3,2,3,0,0.14,0,1,2,1,26,4,Marketing,0,Occasionnel,4,17
617,852,44,1,5933,Célibataire,Consulting,Manager,9,10,5,2,4,3,2,2,4,2,3,0,0.12,0,0,2,1,4,3,Transformation Digitale,0,Occasionnel,2,3
618,854,25,1,3424,Célibataire,Consulting,Assistant de Direction,7,6,4,3,1,4,1,1,3,2,3,0,0.13,0,0,3,1,2,1,Transformation Digitale,0,Occasionnel,0,1
619,855,33,1,4037,Divorcé(e),Commercial,Cadre Commercial,1,9,9,8,1,4,2,1,1,3,4,0,0.22,0,1,5,1,1,3,Transformation Digitale,0,Occasionnel,0,8
620,856,35,0,2559,Célibataire,Consulting,Assistant de Direction,1,6,6,5,3,2,1,1,4,2,3,0,0.11,0,0,3,1,27,1,Transformation Digitale,0,Occasionnel,1,1
621,857,36,1,6201,Marié(e),Commercial,Cadre Commercial,1,18,18,14,2,3,2,4,4,2,3,1,0.14,0,1,1,1,1,2,Infra & Cloud,0,Occasionnel,4,11
622,859,32,1,4403,Divorcé(e),Commercial,Cadre Commercial,2,8,5,2,2,3,2,4,3,2,3,0,0.11,0,1,3,1,13,4,Infra & Cloud,0,Occasionnel,0,3
623,861,30,1,3761,Divorcé(e),Consulting,Assistant de Direction,9,10,5,4,2,2,1,4,2,2,3,0,0.12,0,1,3,1,5,4,Infra & Cloud,0,Frequent,0,3
624,862,53,0,10934,Marié(e),Commercial,Cadre Commercial,7,35,5,2,1,2,3,4,4,3,3,1,0.18,0,1,3,1,7,2,Marketing,0,Occasionnel,0,4
625,864,45,1,10761,Divorcé(e),Commercial,Cadre Commercial,4,18,5,4,4,3,3,1,3,3,3,1,0.12,0,1,2,1,9,3,Marketing,0,Occasionnel,0,2
626,865,32,0,5175,Marié(e),Consulting,Assistant de Direction,5,9,5,3,3,4,2,3,3,2,3,0,0.12,0,1,3,1,8,2,Transformation Digitale,0,Occasionnel,1,3
627,867,52,0,13826,Marié(e),Consulting,Tech Lead,3,31,9,8,3,2,4,4,3,3,4,0,0.22,0,0,3,1,25,4,Transformation Digitale,0,Frequent,0,0
628,868,37,1,6334,Divorcé(e),Commercial,Cadre Commercial,4,9,1,0,4,2,2,3,4,3,3,0,0.19,0,2,2,1,16,4,Marketing,0,Occasionnel,0,0
629,869,28,1,4936,Divorcé(e),Ressources Humaines,Ressources Humaines,1,6,5,1,2,2,1,4,4,3,3,0,0.13,0,1,6,1,8,2,Transformation Digitale,0,Occasionnel,0,4
630,872,22,1,4775,Marié(e),Consulting,Tech Lead,6,4,2,2,4,2,2,4,1,1,4,0,0.22,0,2,2,1,1,2,Infra & Cloud,0,Occasionnel,2,2
631,874,44,1,2818,Marié(e),Consulting,Consultant,2,10,3,2,1,4,1,4,3,2,4,1,0.24,0,1,2,1,8,4,Infra & Cloud,0,Occasionnel,0,2
632,875,42,1,2515,Célibataire,Consulting,Assistant de Direction,5,8,2,1,2,3,1,4,4,3,3,1,0.14,0,0,2,1,2,1,Transformation Digitale,0,Frequent,2,2
633,878,36,1,2342,Marié(e),Ressources Humaines,Ressources Humaines,0,6,5,4,1,2,1,1,3,3,4,0,0.21,0,0,3,1,8,3,Infra & Cloud,0,Occasionnel,0,3
634,879,25,1,4194,Marié(e),Commercial,Cadre Commercial,1,5,5,3,3,3,2,1,4,3,3,1,0.18,0,0,3,1,3,1,Autre,0,Occasionnel,0,3
635,880,35,0,10685,Marié(e),Consulting,Tech Lead,1,17,17,14,4,2,3,3,2,3,4,1,0.2,0,1,2,1,9,3,Infra & Cloud,0,Occasionnel,5,15
636,881,35,0,2022,Divorcé(e),Consulting,Assistant de Direction,1,10,10,2,4,3,1,2,1,2,3,1,0.19,1,1,3,1,25,4,Infra & Cloud,0,Frequent,7,8
637,882,32,1,2314,Divorcé(e),Consulting,Consultant,0,4,3,0,4,3,1,4,2,3,3,0,0.12,0,1,2,1,1,3,Infra & Cloud,0,Aucun,0,2
638,885,25,1,4256,Marié(e),Commercial,Cadre Commercial,1,5,5,2,3,2,2,1,1,4,3,0,0.12,0,0,1,1,4,1,Marketing,0,Occasionnel,0,3
639,887,49,0,3580,Marié(e),Consulting,Assistant de Direction,2,7,4,2,3,3,1,1,2,3,3,0,0.16,0,1,2,1,1,3,Entrepreunariat,0,Occasionnel,0,2
640,888,24,1,3162,Marié(e),Consulting,Consultant,0,6,5,2,1,2,1,4,4,2,3,0,0.17,0,0,2,1,4,1,Infra & Cloud,0,Aucun,3,4
641,889,32,1,6524,Marié(e),Commercial,Cadre Commercial,1,10,10,8,2,3,2,2,4,3,3,0,0.14,0,1,3,1,5,2,Infra & Cloud,0,Frequent,5,3
642,893,38,1,2899,Marié(e),Commercial,Représentant Commercial,0,3,2,2,2,2,1,2,4,3,3,0,0.19,0,1,3,1,9,3,Marketing,0,Occasionnel,1,2
643,894,42,0,5231,Marié(e),Consulting,Consultant,2,17,5,3,3,4,2,4,2,2,3,1,0.13,0,1,1,1,3,3,Infra & Cloud,0,Occasionnel,1,3
644,895,31,1,2356,Marié(e),Consulting,Assistant de Direction,3,8,6,4,4,3,1,4,2,3,3,1,0.19,0,1,2,1,11,4,Infra & Cloud,0,Occasionnel,0,2
645,896,29,0,2800,Divorcé(e),Commercial,Représentant Commercial,6,5,3,2,2,2,1,3,3,3,3,1,0.19,1,3,3,1,1,3,Transformation Digitale,0,Occasionnel,0,2
646,897,53,1,11836,Marié(e),Commercial,Cadre Commercial,5,28,2,0,1,3,4,4,3,3,3,0,0.14,0,1,3,1,8,3,Marketing,0,Occasionnel,2,2
647,899,35,1,10903,Marié(e),Consulting,Tech Lead,3,16,13,10,4,2,3,2,1,3,3,0,0.16,0,0,2,1,25,3,Entrepreunariat,0,Occasionnel,4,8
648,900,37,0,2973,Marié(e),Commercial,Représentant Commercial,5,10,5,4,3,3,1,4,2,3,3,0,0.15,0,1,3,1,21,2,Transformation Digitale,0,Frequent,0,0
